"","title","author","path","date","response"
"1237","[討論] 維基百科的""富春山居圖""詳細劇情整理","arsl400","/bbs/movie/M.1371831722.A.535.html"," 6/22","21"
"1238","[問片]苦命鴛鴦無法在一起被迫跳湖殉情的老港片","stjohn35","/bbs/movie/M.1371832178.A.89C.html"," 6/22","2"
"1239","[好雷] 暴雨將至   Hell's rain","jeff70632","/bbs/movie/M.1371832485.A.18E.html"," 6/22","1"
"1240","Re: [新聞]【ID4】續集敲定2015年 威爾史密斯缺席","a1e","/bbs/movie/M.1371833347.A.DA3.html"," 6/22","1"
"1241","Re: [請益] 末日之戰以色列的橋段(有雷)","t13thbc","/bbs/movie/M.1371834229.A.896.html"," 6/22","1"
"1242","[討論]【賈伯斯傳奇】預告 艾希頓庫奇主演","tkuaaa","/bbs/movie/M.1371834335.A.A57.html"," 6/22","12"
"1243","[好雷] 殺客同萌","t13thbc","/bbs/movie/M.1371834858.A.451.html"," 6/22","6"
"1244","Re: [請益] 末日之戰以色列的橋段(有雷)","npustccw","/bbs/movie/M.1371836569.A.19E.html"," 6/22","3"
"1245","[好雷] 永不妥協","prc","/bbs/movie/M.1371836749.A.0F2.html"," 6/22","4"
"1246","[好雷] 阿嬤的夢中情人 :)","han199367","/bbs/movie/M.1371836973.A.0E9.html"," 6/22","39"
"1247","[心得] 末日之戰－有點出乎意料(好雷?!)","zhiyue","/bbs/movie/M.1371837112.A.3D9.html"," 6/22","2"
"1248","[負雷] 超人：鋼鐵英雄 期待越高傷害越多","g03654","/bbs/movie/M.1371837226.A.55A.html"," 6/22","14"
"1249","[請益] 向空中揮舞著拳頭(破處女王/歌喉讚)","Kiwigogo","/bbs/movie/M.1371837419.A.713.html"," 6/22","2"
"1250","[好雷] 末日之戰 ","pychiang","/bbs/movie/M.1371838632.A.3A5.html"," 6/22","6"
"1251","[情報]宇宙囧片王．富春山居圖（中）","pulolesu","/bbs/movie/M.1371841912.A.6AA.html"," 6/22","爆"
"1252","[轉錄] 梁朝偉:章子怡堅強能忍很難得","wty","/bbs/movie/M.1371843103.A.CBF.html"," 6/22","3"
"1253","[普雷] 醉後大丈夫3 - 青青校樹，芭樂蓮霧","otherside","/bbs/movie/M.1371844374.A.690.html"," 6/22","5"
"1254","[好雷] 末日Z戰 ","cappa","/bbs/movie/M.1371848827.A.ADE.html"," 6/22","1"
"1255","[好雷] 紙醉金迷中的純真童話——大亨小傳","smalldanny","/bbs/movie/M.1371848951.A.5A0.html"," 6/22","7"
"1256","[請益] 電影預告下載","realforgivin","/bbs/movie/M.1371863765.A.DB3.html"," 6/22","4"
"1257","[討論] 《變型金剛4》女主角性感現身!新車種身分費猜疑?","northoslo","/bbs/movie/M.1371864853.A.97F.html"," 6/22","5"
"1258","Re: [請益] 出神入化","wanzoo","/bbs/movie/M.1371865156.A.690.html"," 6/22",""
"1259","Re: [普雷] 醉後大丈夫3 - 青青校樹，芭樂蓮霧","wanzoo","/bbs/movie/M.1371866347.A.62D.html"," 6/22","1"
"1260","[好雷] 末日Z戰 跳脫既定模式","keiiy49","/bbs/movie/M.1371866843.A.BED.html"," 6/22","5"
"1261","[問片] 問七原罪 seven sin中的一首交響樂","takumatw","/bbs/movie/M.1371867360.A.9AD.html"," 6/22","1"
"1262","[無雷]末日Z戰超推薦與原著小說之間 ","dreamggyy","/bbs/movie/M.1371868415.A.620.html"," 6/22","8"
"1263","[問片] 一部美國男孩在亞洲","posan","/bbs/movie/M.1371868587.A.8DC.html"," 6/22","6"
"1264","[新聞] 末日之戰週末全美票房超乎預期","Rfed","/bbs/movie/M.1371868606.A.5A1.html"," 6/22","25"
"1265","[好雷] 真愛旅程 ","tran628","/bbs/movie/M.1371868745.A.B5E.html"," 6/22","7"
"1266","[請益] 我到底該不該進戲院看末日之戰?","woocage","/bbs/movie/M.1371873213.A.021.html"," 6/22","4"
"1267","[選片] 末日之戰 和 超人","motai","/bbs/movie/M.1371874373.A.19E.html"," 6/22","58"
"1268","[負雷] 富春山居 ","fjuqboy","/bbs/movie/M.1371875521.A.47F.html"," 6/22","16"
"1269","[好雷] 末日Z戰之我家殭屍哪有那麼萌","t13thbc","/bbs/movie/M.1371876018.A.4E4.html"," 6/22","5"
"1270","[轉錄] 周星馳:我的理想是維護世界和平","wty","/bbs/movie/M.1371876108.A.42C.html"," 6/22","3"
"1271","[討論] 科學小飛俠中文預告.","LoLoLuan","/bbs/movie/M.1371876430.A.01E.html"," 6/22","15"
"1272","[請益] 藥命關係好看嗎","hugh3093","/bbs/movie/M.1371877201.A.007.html"," 6/22",""
"1273","[討論] 選片要怎樣寫才能得到真正建議？","yuxian5566","/bbs/movie/M.1371878856.A.66C.html"," 6/22",""
"1274","[請益] 末日之戰 (有雷)","yhm540731","/bbs/movie/M.1371880492.A.1ED.html"," 6/22","9"
"1275","[新聞] 變形金剛4 還要植入中國廣告","sampsonlu919","/bbs/movie/M.1371880677.A.5B9.html"," 6/22","1"
"1276","[選片] 性質不同不知怎麼選","numb0955","/bbs/movie/M.1371880829.A.5D2.html"," 6/22","3"
"1277","[請益] 台北電影節 單場票問題","mcromance","/bbs/movie/M.1371880963.A.44C.html"," 6/22","1"
"1278","[請益] 末日之戰(有雷)","w1213000","/bbs/movie/M.1371881926.A.45F.html"," 6/22","4"
"1279","[問片] 找一部科幻電影","lianginptt","/bbs/movie/M.1371882235.A.6A2.html"," 6/22","6"
"1280","[請益] 電影裡面追逐戲的服裝？","Mues","/bbs/movie/M.1371882412.A.F12.html"," 6/22","6"
"1281","[討論] 「魯邦三世」真人版電影演員陣容","beckseaton","/bbs/movie/M.1371882930.A.ACF.html"," 6/22","39"
"1282","[討論] 為什麼要去電影院看""富春山居圖""的理由","cyberrush","/bbs/movie/M.1371883046.A.F09.html"," 6/22","1"
"1283","[無言雷]天機：富春山居圖  唉... ","forgetmyself","/bbs/movie/M.1371884425.A.030.html"," 6/22","6"
"1284","[請益] 請問超人的某一劇情 (有雷)","wondtty","/bbs/movie/M.1371884743.A.94E.html"," 6/22","17"
"1285","[請益] 寒戰小問題","kobecool100","/bbs/movie/M.1371886423.A.61E.html"," 6/22","4"
"1286","[負雷] 富春山居圖 ","kea","/bbs/movie/M.1371887702.A.93D.html"," 6/22","46"
"1287","[負雷] 超殺硬漢 Bad Ass","Farnsworth","/bbs/movie/M.1371891426.A.52E.html"," 6/22","2"
"1288","[無雷] 末日Z戰 純推薦 純分享 無雷(吧) ","dindinbibi","/bbs/movie/M.1371891636.A.CF6.html"," 6/22","13"
"1289","Re: [問片] 一部有關邪術的香港三級片","wenher","/bbs/movie/M.1371892160.A.742.html"," 6/22","4"
"1290","[片單] 女性為主的日本電影","hotsummer","/bbs/movie/M.1371893171.A.240.html"," 6/22","35"
"1291","[片單] 關於CCR的台灣電影或華語電影","xFANx","/bbs/movie/M.1371896038.A.991.html"," 6/22","28"
"1292","Re: [請益] 末日之戰以色列的橋段(有雷)","IUOIUOIUO","/bbs/movie/M.1371896834.A.062.html"," 6/22","3"
"1293","[新聞]【末日之戰】拍續集? 小布：拭目以待","tkuaaa","/bbs/movie/M.1371897190.A.2E9.html"," 6/22","10"
"1294","[好雷] 末日之戰 ","andymai","/bbs/movie/M.1371901957.A.ADD.html"," 6/22","26"
"1295","[請益] 精華區的部份","Yijhen0525","/bbs/movie/M.1371902840.A.C20.html"," 6/22",""
"1296","[無雷] World War Z","EVA96","/bbs/movie/M.1371905323.A.4D9.html"," 6/22","4"
"1297","[問片] 男主角以不認識的女生為擋箭牌的愛情片","doreamon909","/bbs/movie/M.1371905728.A.D98.html"," 6/22","1"
"1298","[請益] 超人中的疑問","krizzard","/bbs/movie/M.1371906318.A.2A0.html"," 6/22","5"
"1299","[請益] 劉德華、郭富城、梅艷芳的神雕俠侶1","hele0830","/bbs/movie/M.1371908486.A.2D2.html"," 6/22","6"
"1300","Re: [討論]  《末日之戰》的慘烈內幕 (有卦有雷)","tanner51","/bbs/movie/M.1371908820.A.501.html"," 6/22","2"
"1301","[好雷] 《超人：鋼鐵英雄》I Believe I Can Fly","Mogri","/bbs/movie/M.1371909042.A.E57.html"," 6/22","30"
"1302","Re: [請益] 超人中的疑問","REDBLUEr","/bbs/movie/M.1371909459.A.74C.html"," 6/22",""
"1303","[普好雷] 超人鋼鐵英雄","Gunsroses","/bbs/movie/M.1371909997.A.D2E.html"," 6/22","3"
"1304","[LIVE] HBO 搶救雷恩大兵 (Now)","AKSN74","/bbs/movie/M.1371910732.A.A89.html"," 6/22","46"
"1305","[請益] 末日之戰的活屍設定?? (雷)","diru","/bbs/movie/M.1371910811.A.870.html"," 6/22","4"
"1306","[請益] 親你跟我這樣做","finee","/bbs/movie/M.1371913145.A.83F.html"," 6/22","1"
"1307","[請益]超人 鋼鐵英雄裡面的一首插曲","beckegg","/bbs/movie/M.1371913297.A.1BA.html"," 6/22","7"
"1308","[請益] 澤西惡魔","SteveNash10","/bbs/movie/M.1371913440.A.632.html"," 6/22","6"
"1309","Re: [請益] 末日之戰的活屍設定?? (雷)","qwer1988","/bbs/movie/M.1371913558.A.626.html"," 6/22","2"
"1310","[好雷]末日之戰 vs 惡靈勢力 ","businessmen","/bbs/movie/M.1371913816.A.5D0.html"," 6/22","10"
"1311","[負雷] 天機：富春山居圖：怒極反笑的真正神作","NANAer","/bbs/movie/M.1371914905.A.D91.html"," 6/22","20"
"1312","[片單] 劇情片但別太悶","bababalala","/bbs/movie/M.1371915044.A.D9A.html"," 6/22","13"
"1313","[問片] 套入公式的劇情電影","kuropo","/bbs/movie/M.1371915398.A.FE9.html"," 6/22","8"
"1314","[問片] 只有一點點線索不知道有沒有機會","allen271603","/bbs/movie/M.1371915776.A.CE2.html"," 6/22","1"
"1315","[討論] 末日之戰配樂","thisisnobody","/bbs/movie/M.1371916517.A.340.html"," 6/22","3"
"1316","[討論]【波西傑克森：妖魔之海】日本版預告","tkuaaa","/bbs/movie/M.1371917483.A.068.html"," 6/23","14"
"1317","[普好雷] 北京遇上西雅圖 Finding Mr. Right","endlessfly","/bbs/movie/M.1371917819.A.83D.html"," 6/23","9"
"1318","[問片] 80年代科幻片","hikaruketsu","/bbs/movie/M.1371918622.A.5B6.html"," 6/23",""
"1319","Re: [普好雷] 超人鋼鐵英雄","fliersky","/bbs/movie/M.1371919049.A.753.html"," 6/23","2"
"1320","[討論]基努李維【太極俠】終極版預告","tkuaaa","/bbs/movie/M.1371920798.A.91F.html"," 6/23","27"
"1321","[討論] 楊家將蘇武 楊業 李陵關係??????????????","candicesm","/bbs/movie/M.1371921835.A.33F.html"," 6/23","9"
"1322","[問片] 一部疑似有空難的電影","mikemagic88","/bbs/movie/M.1371923691.A.B0E.html"," 6/23","2"
"1323","[好雷] 《末日之戰》- 動作、劇情、搞笑集大成","pippychen","/bbs/movie/M.1371924147.A.6DF.html"," 6/23","16"
"1324","[普雷] 末日之戰","Wencube","/bbs/movie/M.1371927396.A.C8F.html"," 6/23","2"
"1325","[好無雷] 推薦末日Z戰!去看","dianna72","/bbs/movie/M.1371928120.A.154.html"," 6/23","7"
"1326","[ 好雷]超人-鋼鐵英雄 ","goodwise","/bbs/movie/M.1371930203.A.A4E.html"," 6/23","8"
"1327","[好雷] 爽片~末日Z戰","aher2600","/bbs/movie/M.1371933785.A.A40.html"," 6/23","6"
"1328","Re: [無雷] World War Z (探此片殭屍的食人性)","EVA96","/bbs/movie/M.1371946226.A.45A.html"," 6/23","15"
"1329","[片單] 一些名人的人生故事翻拍成電影","blackmmm","/bbs/movie/M.1371948298.A.41D.html"," 6/23","25"
"1330","[好雷]超人 鋼鐵英雄 結局部分個人看法 ","pony7628","/bbs/movie/M.1371951886.A.9F3.html"," 6/23","4"
"1331","[討論] 澤西惡魔中的涵義","ms0364025","/bbs/movie/M.1371954653.A.64A.html"," 6/23","8"
"1332","[好雷] 西遊觀後感：人生最有價值的時刻","Reisa","/bbs/movie/M.1371957845.A.00A.html"," 6/23","18"
"1333","[討論] 末日之戰音樂","justice00s","/bbs/movie/M.1371958212.A.C97.html"," 6/23","4"
"1334","[好雷] 草食男之桃花期","greg7575","/bbs/movie/M.1371958351.A.613.html"," 6/23","1"
"1335","[討論] <美國隊長2>會和舊戀人佩姬卡重續情緣?~\雷","northoslo","/bbs/movie/M.1371958356.A.636.html"," 6/23","4"
"1336","[請益] 大尾鱸鰻的兩位女演員","ipost","/bbs/movie/M.1371958740.A.06A.html"," 6/23","1"
"1337","[好雷] 超人：鋼鐵英雄--英雄價值來自於抉擇 ","KelvinTsai","/bbs/movie/M.1371958950.A.3B4.html"," 6/23","7"
"1338","[好雷] 謎樣的雙眼","Farnsworth","/bbs/movie/M.1371959403.A.291.html"," 6/23","9"
"1339","[片單] 如紅樓夢般考究的、以大家族為背景的電影","littlehandci","/bbs/movie/M.1371963187.A.56B.html"," 6/23","50"
"1340","[好雷] 靈慾告白","prc","/bbs/movie/M.1371963252.A.C41.html"," 6/23","1"
"1341","Re: [無雷] World War Z (探此片殭屍的食人性)","PatsyGallagh","/bbs/movie/M.1371963801.A.77C.html"," 6/23","12"
"1342","[可惜雷]天機：富春山居圖 - 好電影的要素 ","darkfool","/bbs/movie/M.1371966636.A.250.html"," 6/23","12"
"1343","[新聞]【忍者龜2014】許瑞德正式參戰","kevinhft","/bbs/movie/M.1371967239.A.7EB.html"," 6/23","33"
"1344","[請益] 全面啟動裡面的一個問題(有雷)","Loser","/bbs/movie/M.1371969085.A.50D.html"," 6/23","11"
"1345","[負雷] 超人 鋼鐵英雄","solomon999","/bbs/movie/M.1371969329.A.CC5.html"," 6/23",""
"1346","[新聞] 撂台語拍好萊塢電影《你的今天》黃尚禾","zygotic","/bbs/movie/M.1371971002.A.972.html"," 6/23",""
"1347","[討論] 絕地再生 有雷","Kiwigogo","/bbs/movie/M.1371971974.A.834.html"," 6/23","14"
"1348","[請益] 超人:鋼鐵英雄裡的一句台詞","GmiStyle","/bbs/movie/M.1371971986.A.C28.html"," 6/23","7"
"1349","[問片] 多年前的韓片","henry12","/bbs/movie/M.1371973868.A.395.html"," 6/23","1"
"1350","[請益] 控訴 the accused 酒吧中的音樂","a10225","/bbs/movie/M.1371974105.A.A89.html"," 6/23","4"
"1351","[問片] 上流社會的電影","rockman520","/bbs/movie/M.1371974352.A.195.html"," 6/23","1"
"1352","[問片] 開染房的老闆喜歡SM他老婆","cam0679320","/bbs/movie/M.1371975064.A.4B9.html"," 6/23","2"
"1353","[問片] 一部想不起名字的古裝片","beast0217","/bbs/movie/M.1371975149.A.4DF.html"," 6/23","4"
"1354","[討論] 超人:鋼鐵英雄，關於養父(有雷)","silv31","/bbs/movie/M.1371975276.A.0C4.html"," 6/23","7"
"1355","[好雷] Alpha Dog－人生有幾次機會？","killeryuan","/bbs/movie/M.1371975800.A.F3D.html"," 6/23","3"
"1356","[討論] 《環太平洋》怪獸設定概念照~變型生化獸?","northoslo","/bbs/movie/M.1371976676.A.94F.html"," 6/23","23"
"1357","Re: [問片] 一部想不起名字的古裝片","rpg","/bbs/movie/M.1371977407.A.C32.html"," 6/23","2"
"1358","[好雷] 闇黑無界：星際爭霸戰．Shall we begin?","iceskycoldly","/bbs/movie/M.1371977986.A.9A9.html"," 6/23","35"
"1359","[問片] 類似時光倒回的辦案","Shugoventose","/bbs/movie/M.1371978106.A.8E9.html"," 6/23","3"
"1360","[問片] 有關女作家的片 (獵殺幽靈寫手)","g98675","/bbs/movie/M.1371981966.A.21D.html"," 6/23","3"
"1361","[普雷] 超人-鋼鐵英雄  跟我要的英雄片不同 ","GodzillaLee","/bbs/movie/M.1371982446.A.AE6.html"," 6/23",""
"1362","[討論] 看完超人有個小疑問??","kyo3tree","/bbs/movie/M.1371983305.A.845.html"," 6/23","14"
"1363","[問片] 動作片...","tniopeci","/bbs/movie/M.1371985358.A.F66.html"," 6/23","1"
"1364","[極爛雷] 出神入化","ericcharng","/bbs/movie/M.1371985752.A.C6D.html"," 6/23","13"
"1365","[討論] 笑點被翻譯弄不見","Vitus","/bbs/movie/M.1371986116.A.5C6.html"," 6/23","15"
"1366","[好雷] 初戀那些小事 ","Splitter","/bbs/movie/M.1371987255.A.E8D.html"," 6/23","9"
"1367","[Live] 現在有在做BBS鄉民的正義耶 (衛視電影)","waiter337","/bbs/movie/M.1371989019.A.34E.html"," 6/23","16"
"1368","[請益] 神隱任務裡面的一句台詞","momohide","/bbs/movie/M.1371989172.A.770.html"," 6/23",""
"1369","Re: [討論] 笑點被翻譯弄不見","lpbrother","/bbs/movie/M.1371989757.A.98C.html"," 6/23","9"
"1370","Re: [新聞] 富春山居圖淪爛片之最 林志玲露奶成亮點","shinbird","/bbs/movie/M.1371991271.A.7CD.html"," 6/23","13"
"1371","[問片] 有個超大喇叭... ","ztoz","/bbs/movie/M.1371992080.A.54F.html"," 6/23","4"
"1372","[live] 蜘蛛人:驚奇再起  HBO 22:00","nbahoop","/bbs/movie/M.1371992586.A.16E.html"," 6/23","98"
"1373","[片單] 有關性侵和心理創傷的片","Sylvielu","/bbs/movie/M.1371992928.A.B0D.html"," 6/23","40"
"1374","[普雷]電影實習大叔之我見","cash755019","/bbs/movie/M.1371993135.A.DFC.html"," 6/23","1"
"1375","[爆炸爽雷]man of steel 動作片的極致 ","deansam","/bbs/movie/M.1371993952.A.2FF.html"," 6/23","20"
"1376","[新聞] 【專訪】洛杉磯華裔女導演趙秀中 好萊塢","amix","/bbs/movie/M.1371995275.A.8DE.html"," 6/23","1"
"1377","Fw: [問片] 請問一部鬼片","shion770119","/bbs/movie/M.1371997497.A.167.html"," 6/23","1"
"1378","[請益]末日之戰有動用核武嗎? ","airborne101","/bbs/movie/M.1371997553.A.C86.html"," 6/23","5"
"1379","[請益] 出神入化手法(有雷)","snow5420","/bbs/movie/M.1371997674.A.00B.html"," 6/23","5"
"1380","Re: [live] 蜘蛛人:驚奇再起  HBO 22:00","SeanBean","/bbs/movie/M.1371997932.A.B4C.html"," 6/23","1"
"1381","[好雷] 末日之戰。疊羅漢的逆襲","shoubay","/bbs/movie/M.1371998571.A.B1D.html"," 6/23","3"
"1382","[贈票] 破案天才伽利略:真夏方程式(已全數送出)","chinkeii","/bbs/movie/M.1371998616.A.1A7.html"," 6/23","1"
"1383","[新聞] 《正義聯盟》伏筆？ 超人-鋼鐵英雄閃過蝙","SeanBean","/bbs/movie/M.1371999124.A.A61.html"," 6/23","6"
"1384","[普雷]末日Z戰 無雷 ","pinis","/bbs/movie/M.1371999495.A.EED.html"," 6/23","4"
"1385","[新聞] 沒2千萬不拍！ 好萊塢誰最有價值","sampsonlu919","/bbs/movie/M.1372000134.A.87B.html"," 6/23","26"
"1386","[討論] 漫威首日瘋","life20","/bbs/movie/M.1372000181.A.8A8.html"," 6/23","1"
"1387","[普變好雷] 天使威士忌，離場後比較喜歡","Edouard","/bbs/movie/M.1372000292.A.3C3.html"," 6/23","8"
"1388","[普雷] 決戰異世界-咒怨","duncanfun","/bbs/movie/M.1372000732.A.249.html"," 6/23","2"
"1389","[好雷]超人：鋼鐵英雄，凱文科斯納的老男人演技 ","book1998","/bbs/movie/M.1372001169.A.BCC.html"," 6/23","22"
"1390","[請益] 致命ID和康乃狄克鬼屋事件的共同台詞","ParkerWind","/bbs/movie/M.1372001615.A.68B.html"," 6/23","1"
"1391","[問片] 請問這是哪部片","knight505","/bbs/movie/M.1372001636.A.518.html"," 6/23","3"
"1392","[閒聊] 無所不在的老周！五秒帶你認識鄭肯Ken Je","inpudding","/bbs/movie/M.1372002771.A.CBB.html"," 6/23","5"
"1393","[問片] 小孩有超能力  逼瘋了父母","yesyesyesyes","/bbs/movie/M.1372002810.A.D7D.html"," 6/23","12"
"1394","[討論] 真的被中譯片名害慘了的好電影清單","inpudding","/bbs/movie/M.1372003172.A.DD6.html"," 6/23","72"
"1395","[新聞] 新版《蜘蛛人》將拍四部曲暫時無緣復仇者","jay5566","/bbs/movie/M.1372003598.A.510.html"," 6/24","11"
"1396","Re: [live] 蜘蛛人:驚奇再起  HBO 22:00","jay5566","/bbs/movie/M.1372003926.A.7DA.html"," 6/24","11"
"1397","[新聞] 《末日之戰》活屍電影新視野","mart5301","/bbs/movie/M.1372004425.A.804.html"," 6/24",""
"1398","[討論] IMDb觀眾票選分數最低電影前100部","inpudding","/bbs/movie/M.1372004450.A.3D3.html"," 6/24","4"
"1399","Re: [好雷]超人：鋼鐵英雄，凱文科斯納的老男人演技 ","a9a99","/bbs/movie/M.1372004813.A.2F7.html"," 6/24","7"
"1400","[新聞] 《蜘蛛人2》角色揭秘 瓊斯將要飾演黑貓","jay5566","/bbs/movie/M.1372004905.A.F88.html"," 6/24","6"
"1401","[問片] 關於一個殺人犯","gaiser","/bbs/movie/M.1372005218.A.90B.html"," 6/24","8"
"1402","[普好雷] 《超人：鋼鐵英雄》一個顛覆傳統的超人","lanma","/bbs/movie/M.1372005506.A.992.html"," 6/24","4"
"1403","[請益] 演了大爛片電影 還能由黑翻紅的演員","jay5566","/bbs/movie/M.1372005852.A.9AB.html"," 6/24","52"
"1404","[討論] 能代表電影的theme song","outctrl117","/bbs/movie/M.1372007873.A.AAF.html"," 6/24","74"
"1405","[新聞]威爾史密斯不出演【ID4】續集 因「太貴了","tkuaaa","/bbs/movie/M.1372008443.A.6E7.html"," 6/24","33"
"1406","[影評] 末日之戰 -任何鳥事都有可能發生 ","grafishbanet","/bbs/movie/M.1372008840.A.11D.html"," 6/24","2"
"1407","[負雷] 魔女神兵 ","sanadashun","/bbs/movie/M.1372009403.A.57B.html"," 6/24","2"
"1408","[好雷] 末日Z戰","LULU5566","/bbs/movie/M.1372009620.A.3F9.html"," 6/24","47"
"1409","Re: [贈票] 時尚勵志抗癌!《9頂假髮的女孩》PTT贈票!","pelicula","/bbs/movie/M.1372011112.A.FC7.html"," 6/24",""
"1410","[負雷] 超人：鋼鐵英雄","jerryklu","/bbs/movie/M.1372011276.A.493.html"," 6/24","8"
"1411","[問片] 一部關於性侵的電影?","howard753","/bbs/movie/M.1372012183.A.8F7.html"," 6/24","7"
